1 3.8461538461538463
2 15.384615384615385
3 11.538461538461538
4 15.384615384615385
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 53.84615384615385
