0.25 0.0
0.75 0.0
1.25 0.10051891142646022
1.75 0.0
2.25 0.03130916913283187
2.75 0.02098746502310708
3.25 0.04511478701817506
3.75 0.022601885409499933
4.25 0.017602390019380132
4.75 0.03523725677311336
5.25 0.02884983862692967
5.75 0.014432186275335598
6.25 0.044794141765736005
6.75 0.013966064476071257
7.25 0.02118702887435691
7.75 0.034435743581602875
8.25 0.03038943833823216
8.75 0.016625543565638688
9.25 0.01301754159661072
9.75 0.023433856651567414
10.25 0.009087355989386571
10.75 0.022031542230457037
11.25 0.006286567864064333
11.75 0.006915604045031059
12.25 0.010604438184912517
12.75 0.005873478166384657
13.25 0.005438612198678911
13.75 0.001683437035789109
14.25 0.0023510783550710844
14.75 0.0
15.25 0.0006842921236484214
15.75 0.001283076464294756
