0.25 0.0
0.75 0.0
1.25 0.0
1.75 0.1032356387623105
2.25 0.0
2.75 0.02098746502310708
3.25 0.030076524678783374
3.75 0.011300942704749966
4.25 0.026403585029070198
4.75 0.02818980541849069
5.25 0.0173099031761578
5.75 0.009621457516890398
6.25 0.008144389411952
6.75 0.024440612833124698
7.25 0.02118702887435691
7.75 0.010595613409723962
8.25 0.011688245514704676
8.75 0.014547350619933851
9.25 0.02603508319322144
9.75 0.015064622133150482
10.25 0.010601915320950998
10.75 0.005507885557614259
11.25 0.010058508582502932
11.75 0.01037340606754659
12.25 0.007423106729438762
12.75 0.005873478166384657
13.25 0.007251482931571881
13.75 0.0
14.25 0.0015673855700473896
14.75 0.001462933218768858
15.25 0.0006842921236484214
15.75 0.001283076464294756
16.25 0.0006026693963719609
16.75 0.0005672287844082994
17.25 0.0
17.75 0.0
18.25 0.00047782319667319097
