0.25 0.0
0.75 0.0
1.25 0.0
1.75 0.0
2.25 0.0
2.75 0.0
3.25 0.0
3.75 0.022601885409499933
4.25 0.008801195009690066
4.75 0.014094902709245344
5.25 0.005769967725385934
5.75 0.004810728758445199
6.25 0.012216584117928002
6.75 0.017457580595089072
7.25 0.015133592053112079
7.75 0.010595613409723962
8.25 0.011688245514704676
8.75 0.012469157674229016
9.25 0.01859648799515817
9.75 0.006695387614733548
10.25 0.009087355989386571
10.75 0.0068848569470178235
11.25 0.012573135728128666
11.75 0.01728901011257765
12.25 0.004241775273965007
12.75 0.014683695415961642
13.25 0.009064353664464852
13.75 0.005050311107367327
14.25 0.008620620635260643
14.75 0.010971999140766436
15.25 0.015738718843913695
15.75 0.007056920553621158
16.25 0.005424024567347648
16.75 0.007373974197307892
17.25 0.0058830726653963
17.75 0.009092162842594393
18.25 0.0038225855733855277
18.75 0.006790208522526941
19.25 0.006442071004394236
19.75 0.006936041100351773
20.25 0.0046572468614576165
20.75 0.0033266370919149794
21.25 0.004229251117407812
21.75 0.004373466817392228
22.25 0.0051435362857505315
22.75 0.003382458941898275
23.25 0.002649720032977447
23.75 0.0019750354882137997
24.25 0.002435699851767706
24.75 0.002338285111403169
25.25 0.0027458440057678978
25.75 0.0031202929649787195
26.25 0.0009238647077531717
26.75 0.00044482574056195284
27.25 0.001500282260096421
27.75 0.0012400341848951915
28.25 0.000997107297223945
28.75 0.00134781885469495
29.25 0.0005580576557230187
29.75 0.00017981916176468735
30.25 0.0003478479768878507
30.75 0.0005049420949421198
31.25 0.0008148559250374367
31.75 0.0006315150259081572
32.25 0.0006120853512067124
32.75 0.0001483846878333264
33.25 0.0005758225121286634
33.75 0.0006986097436179473
34.25 0.00013567232486344705
34.75 0.00039538872067546976
35.25 0.00025616783811987717
35.75 0.00012452626439999638
36.25 0.0
36.75 0.00023568326243015293
37.25 0.00022939875288003657
37.75 0.0002233622966028588
38.25 0.00010878050447700314
38.75 0.0001059914155670539
39.25 0.00010330823373736919
39.75 0.00010072566410541345
40.25 0.00019647747719795733
