0.25 0.0
0.75 0.0
1.25 0.0
1.75 0.0
2.25 0.0
2.75 0.06296239506932123
3.25 0.04511478701817506
3.75 0.022601885409499933
4.25 0.008801195009690066
4.75 0.021142354063868017
5.25 0.02884983862692967
5.75 0.04810728758445199
6.25 0.032577557647808
6.75 0.020949096714106885
7.25 0.009080155231867247
7.75 0.023840130171878915
8.25 0.023376491029409353
8.75 0.024938315348458032
9.25 0.01859648799515817
9.75 0.01004308142210032
10.25 0.010601915320950998
10.75 0.016523656672842776
11.25 0.011315822155315798
11.75 0.008068204719202903
12.25 0.018027544914351278
12.75 0.003915652110923104
13.25 0.011783659763804306
13.75 0.005892029625261881
14.25 0.008620620635260643
14.75 0.01462933218768858
15.25 0.007527213360132636
15.75 0.00320769116073689
16.25 0.009642710341951374
16.75 0.007373974197307892
17.25 0.0064178974531596
17.75 0.010102403158438213
18.25 0.0043004087700587185
18.75 0.009053611363369254
19.25 0.006012599604101287
19.75 0.006528038682684022
20.25 0.0027167273358502764
20.75 0.008501405901560503
21.25 0.0038768135242904936
21.75 0.005382728390636588
22.25 0.004822065267891124
22.75 0.0039974514767888705
23.25 0.004416200054962412
23.75 0.005642958537753713
24.25 0.0037888664360830977
24.75 0.0018186661977580205
25.25 0.003744332735138043
25.75 0.0033603155007463133
26.25 0.002540627946321222
26.75 0.0035586059244956227
27.25 0.0025719124458795793
27.75 0.002686740733939582
28.25 0.00199421459444789
28.75 0.0019254555067070714
29.25 0.0014881537485947165
29.75 0.0017981916176468735
30.25 0.0006956959537757014
30.75 0.001346512253178986
31.25 0.000488913555022462
31.75 0.0007893937823851964
32.25 0.0009181280268100686
32.75 0.0005935387513333056
33.25 0.00014395562803216585
33.75 0.00027944389744717895
34.25 0.0
34.75 0.0
35.25 0.00012808391905993859
35.75 0.0
36.25 0.00024222960455358542
36.75 0.0
37.25 0.0
37.75 0.0001116811483014294
